criterion_variant,set,epoch_tt2000,epoch_utc,source_file,record_index,qualifying_peak_count,max_effective_fwhm_us,saturated_peak_count,tof_mid_replacement_count
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828406715821659136,2026-04-02T12:57:26.637659136,imap_idex_l1b_sci-10days_20260331_v016.cdf,83,1,0.0258758714403881,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828407313042578560,2026-04-02T13:07:23.858578560,imap_idex_l1b_sci-10days_20260331_v016.cdf,87,1,0.0412431318681311,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828408069481279232,2026-04-02T13:20:00.297279232,imap_idex_l1b_sci-10days_20260331_v016.cdf,88,1,0.043777153079479,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828408654536849408,2026-04-02T13:29:45.352849408,imap_idex_l1b_sci-10days_20260331_v016.cdf,89,1,0.0282983682983681,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828409772833274752,2026-04-02T13:48:23.649274752,imap_idex_l1b_sci-10days_20260331_v016.cdf,93,1,0.0322147083685547,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828410419308951424,2026-04-02T13:59:10.124951424,imap_idex_l1b_sci-10days_20260331_v016.cdf,94,1,0.0410040939452697,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828410886754743808,2026-04-02T14:06:57.570743808,imap_idex_l1b_sci-10days_20260331_v016.cdf,95,1,0.0208479020979021,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828411807547341440,2026-04-02T14:22:18.363341440,imap_idex_l1b_sci-10days_20260331_v016.cdf,96,1,0.0417307692307685,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828412547170976768,2026-04-02T14:34:37.986976768,imap_idex_l1b_sci-10days_20260331_v016.cdf,97,1,0.0301506186121568,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828412930372182784,2026-04-02T14:41:01.188182784,imap_idex_l1b_sci-10days_20260331_v016.cdf,98,1,0.0252598752598747,0,0
