source_file,record_index,epoch_tt2000,epoch_utc,channel,cdf_variable,baseline,baseline_sigma,baseline_samples,peak_count
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,84,820742441222820224,2026-01-03T19:59:32.038820224,tof_high,TOF_High,0.147968,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,84,820742441222820224,2026-01-03T19:59:32.038820224,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,84,820742441222820224,2026-01-03T19:59:32.038820224,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,85,820743462011851904,2026-01-03T20:16:32.827851904,tof_high,TOF_High,0.14767899999999998,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,85,820743462011851904,2026-01-03T20:16:32.827851904,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,85,820743462011851904,2026-01-03T20:16:32.827851904,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,86,820752128490880512,2026-01-03T22:40:59.306880512,tof_high,TOF_High,0.14767899999999998,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,86,820752128490880512,2026-01-03T22:40:59.306880512,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,86,820752128490880512,2026-01-03T22:40:59.306880512,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,87,820762183838793216,2026-01-04T01:28:34.654793216,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,87,820762183838793216,2026-01-04T01:28:34.654793216,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,87,820762183838793216,2026-01-04T01:28:34.654793216,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,88,820763448470547840,2026-01-04T01:49:39.286547840,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,88,820763448470547840,2026-01-04T01:49:39.286547840,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,88,820763448470547840,2026-01-04T01:49:39.286547840,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,89,820766414685568512,2026-01-04T02:39:05.501568512,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,89,820766414685568512,2026-01-04T02:39:05.501568512,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,89,820766414685568512,2026-01-04T02:39:05.501568512,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,90,820766661177029120,2026-01-04T02:43:11.993029120,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,90,820766661177029120,2026-01-04T02:43:11.993029120,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,90,820766661177029120,2026-01-04T02:43:11.993029120,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,91,820768611252233984,2026-01-04T03:15:42.068233984,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,91,820768611252233984,2026-01-04T03:15:42.068233984,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,91,820768611252233984,2026-01-04T03:15:42.068233984,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,92,820773969436226304,2026-01-04T04:45:00.252226304,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,92,820773969436226304,2026-01-04T04:45:00.252226304,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,92,820773969436226304,2026-01-04T04:45:00.252226304,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,93,820777239829637120,2026-01-04T05:39:30.645637120,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,93,820777239829637120,2026-01-04T05:39:30.645637120,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,93,820777239829637120,2026-01-04T05:39:30.645637120,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,94,820790053949817984,2026-01-04T09:13:04.765817984,tof_high,TOF_High,0.147968,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,94,820790053949817984,2026-01-04T09:13:04.765817984,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,94,820790053949817984,2026-01-04T09:13:04.765817984,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,95,820791642239825280,2026-01-04T09:39:33.055825280,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,95,820791642239825280,2026-01-04T09:39:33.055825280,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,95,820791642239825280,2026-01-04T09:39:33.055825280,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,96,820792921387227264,2026-01-04T10:00:52.203227264,tof_high,TOF_High,0.14767899999999998,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,96,820792921387227264,2026-01-04T10:00:52.203227264,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,96,820792921387227264,2026-01-04T10:00:52.203227264,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,97,820793931269868928,2026-01-04T10:17:42.085868928,tof_high,TOF_High,0.14767899999999998,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,97,820793931269868928,2026-01-04T10:17:42.085868928,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,97,820793931269868928,2026-01-04T10:17:42.085868928,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,98,820803001200600448,2026-01-04T12:48:52.016600448,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,98,820803001200600448,2026-01-04T12:48:52.016600448,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,98,820803001200600448,2026-01-04T12:48:52.016600448,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,99,820805445612046080,2026-01-04T13:29:36.428046080,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,99,820805445612046080,2026-01-04T13:29:36.428046080,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,99,820805445612046080,2026-01-04T13:29:36.428046080,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,100,820806492651334784,2026-01-04T13:47:03.467334784,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,100,820806492651334784,2026-01-04T13:47:03.467334784,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,100,820806492651334784,2026-01-04T13:47:03.467334784,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,101,820810093275531648,2026-01-04T14:47:04.091531648,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,101,820810093275531648,2026-01-04T14:47:04.091531648,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,101,820810093275531648,2026-01-04T14:47:04.091531648,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,102,820812459924886400,2026-01-04T15:26:30.740886400,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,102,820812459924886400,2026-01-04T15:26:30.740886400,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,102,820812459924886400,2026-01-04T15:26:30.740886400,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,103,820817502691260416,2026-01-04T16:50:33.507260416,tof_high,TOF_High,0.14767899999999998,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,103,820817502691260416,2026-01-04T16:50:33.507260416,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,103,820817502691260416,2026-01-04T16:50:33.507260416,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,104,820828242799466496,2026-01-04T19:49:33.615466496,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,104,820828242799466496,2026-01-04T19:49:33.615466496,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,104,820828242799466496,2026-01-04T19:49:33.615466496,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,105,820835739282337664,2026-01-04T21:54:30.098337664,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,105,820835739282337664,2026-01-04T21:54:30.098337664,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,105,820835739282337664,2026-01-04T21:54:30.098337664,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,106,820840619473296512,2026-01-04T23:15:50.289296512,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,106,820840619473296512,2026-01-04T23:15:50.289296512,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,106,820840619473296512,2026-01-04T23:15:50.289296512,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,107,820842134134749056,2026-01-04T23:41:04.950749056,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,107,820842134134749056,2026-01-04T23:41:04.950749056,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,107,820842134134749056,2026-01-04T23:41:04.950749056,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,108,820844193242337408,2026-01-05T00:15:24.058337408,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,108,820844193242337408,2026-01-05T00:15:24.058337408,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,108,820844193242337408,2026-01-05T00:15:24.058337408,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,109,820848366794844672,2026-01-05T01:24:57.610844672,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,109,820848366794844672,2026-01-05T01:24:57.610844672,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260101_v001.0004.cdf,109,820848366794844672,2026-01-05T01:24:57.610844672,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,0,821529163439270912,2026-01-12T22:31:34.255270912,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,0,821529163439270912,2026-01-12T22:31:34.255270912,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,0,821529163439270912,2026-01-12T22:31:34.255270912,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,1,821531181540576640,2026-01-12T23:05:12.356576640,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,1,821531181540576640,2026-01-12T23:05:12.356576640,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,1,821531181540576640,2026-01-12T23:05:12.356576640,tof_low,TOF_Low,264.196,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,2,821532265224645376,2026-01-12T23:23:16.040645376,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,2,821532265224645376,2026-01-12T23:23:16.040645376,tof_mid,TOF_Mid,5.7856,0.01675338000000046,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,2,821532265224645376,2026-01-12T23:23:16.040645376,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,3,821553971127027200,2026-01-13T05:25:01.943027200,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,3,821553971127027200,2026-01-13T05:25:01.943027200,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,3,821553971127027200,2026-01-13T05:25:01.943027200,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,4,821563106362159872,2026-01-13T07:57:17.178159872,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,4,821563106362159872,2026-01-13T07:57:17.178159872,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,4,821563106362159872,2026-01-13T07:57:17.178159872,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,5,821579626334839040,2026-01-13T12:32:37.150839040,tof_high,TOF_High,0.14767899999999998,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,5,821579626334839040,2026-01-13T12:32:37.150839040,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,5,821579626334839040,2026-01-13T12:32:37.150839040,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,6,821580237316076800,2026-01-13T12:42:48.132076800,tof_high,TOF_High,0.14767899999999998,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,6,821580237316076800,2026-01-13T12:42:48.132076800,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,6,821580237316076800,2026-01-13T12:42:48.132076800,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,7,821589871203006848,2026-01-13T15:23:22.019006848,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,7,821589871203006848,2026-01-13T15:23:22.019006848,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,7,821589871203006848,2026-01-13T15:23:22.019006848,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,8,821591802263593216,2026-01-13T15:55:33.079593216,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,8,821591802263593216,2026-01-13T15:55:33.079593216,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,8,821591802263593216,2026-01-13T15:55:33.079593216,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,9,821598554202381056,2026-01-13T17:48:05.018381056,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,9,821598554202381056,2026-01-13T17:48:05.018381056,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,9,821598554202381056,2026-01-13T17:48:05.018381056,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,10,821609302453442176,2026-01-13T20:47:13.269442176,tof_high,TOF_High,0.14767899999999998,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,10,821609302453442176,2026-01-13T20:47:13.269442176,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,10,821609302453442176,2026-01-13T20:47:13.269442176,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,11,821613742913861376,2026-01-13T22:01:13.729861376,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,11,821613742913861376,2026-01-13T22:01:13.729861376,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,11,821613742913861376,2026-01-13T22:01:13.729861376,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,12,821620983086915968,2026-01-14T00:01:53.902915968,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,12,821620983086915968,2026-01-14T00:01:53.902915968,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,12,821620983086915968,2026-01-14T00:01:53.902915968,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,13,821620989087750784,2026-01-14T00:01:59.903750784,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,13,821620989087750784,2026-01-14T00:01:59.903750784,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,13,821620989087750784,2026-01-14T00:01:59.903750784,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,14,821620997087703680,2026-01-14T00:02:07.903703680,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,2
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,14,821620997087703680,2026-01-14T00:02:07.903703680,tof_mid,TOF_Mid,5.7856,0.01675338000000046,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,14,821620997087703680,2026-01-14T00:02:07.903703680,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,15,821621005087636480,2026-01-14T00:02:15.903636480,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,3
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,15,821621005087636480,2026-01-14T00:02:15.903636480,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,15,821621005087636480,2026-01-14T00:02:15.903636480,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,16,821621013087589376,2026-01-14T00:02:23.903589376,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,2
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,16,821621013087589376,2026-01-14T00:02:23.903589376,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,16,821621013087589376,2026-01-14T00:02:23.903589376,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,17,821621021087542272,2026-01-14T00:02:31.903542272,tof_high,TOF_High,0.14739,0.0008569427999999928,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,17,821621021087542272,2026-01-14T00:02:31.903542272,tof_mid,TOF_Mid,5.7856,0.01675338000000046,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,17,821621021087542272,2026-01-14T00:02:31.903542272,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,18,821621035086549888,2026-01-14T00:02:45.902549888,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,18,821621035086549888,2026-01-14T00:02:45.902549888,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,18,821621035086549888,2026-01-14T00:02:45.902549888,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,19,821621047086459136,2026-01-14T00:02:57.902459136,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,19,821621047086459136,2026-01-14T00:02:57.902459136,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,19,821621047086459136,2026-01-14T00:02:57.902459136,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,20,821621059086388608,2026-01-14T00:03:09.902388608,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,20,821621059086388608,2026-01-14T00:03:09.902388608,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,20,821621059086388608,2026-01-14T00:03:09.902388608,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,21,821621071086297856,2026-01-14T00:03:21.902297856,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,21,821621071086297856,2026-01-14T00:03:21.902297856,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,21,821621071086297856,2026-01-14T00:03:21.902297856,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,22,821665444479964416,2026-01-14T12:22:55.295964416,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,22,821665444479964416,2026-01-14T12:22:55.295964416,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,22,821665444479964416,2026-01-14T12:22:55.295964416,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,23,821666672591094144,2026-01-14T12:43:23.407094144,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,23,821666672591094144,2026-01-14T12:43:23.407094144,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,23,821666672591094144,2026-01-14T12:43:23.407094144,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,24,821666819050284032,2026-01-14T12:45:49.866284032,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,24,821666819050284032,2026-01-14T12:45:49.866284032,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,24,821666819050284032,2026-01-14T12:45:49.866284032,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,25,821710687392778240,2026-01-15T00:56:58.208778240,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,25,821710687392778240,2026-01-15T00:56:58.208778240,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,25,821710687392778240,2026-01-15T00:56:58.208778240,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,26,821712799096423424,2026-01-15T01:32:09.912423424,tof_high,TOF_High,0.14767899999999998,0.000856942800000034,781,1
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,26,821712799096423424,2026-01-15T01:32:09.912423424,tof_mid,TOF_Mid,5.7969,0.01675337999999914,781,0
imap_idex_l1b_sci-10days_20260110_v001.0004.cdf,26,821712799096423424,2026-01-15T01:32:09.912423424,tof_low,TOF_Low,263.682,1.5241127999999453,781,0
