source_file,record_index,epoch_tt2000,epoch_utc,quicklook_classification,selection_source,l2a_source_file,l2a_record_index,l2a_target_low_impact_charge,l2a_target_high_impact_charge,l2a_ion_grid_impact_charge,l2a_target_low_chi_squared,l2a_target_high_chi_squared,l2a_ion_grid_chi_squared,l2a_target_low_reduced_chi_squared,l2a_target_high_reduced_chi_squared,l2a_ion_grid_reduced_chi_squared,l2a_tof_snr,seconds_since_previous_pulser,test_id,injection_index,test_start_utc,l2a_inferred_injection_level,pulser_like_l2a_charge,injection_level,injection_level_source,injection_repeat_index,test_event_count
imap_idex_l1b_sci-10days_20260209_v003.cdf,8,824385802186462976,2026-02-15T00:02:13.002462976,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,8,234.21481204688826,243.69398167264222,0.8660757746767453,39386.21460496846,343.2834416613791,0.007828821250734867,77.68484142991807,0.6770876561368423,1.5441462033007628e-05,,7.999952896,13,3,2026-02-15 00:01:57.002557,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260209_v003.cdf,9,824385810186415872,2026-02-15T00:02:21.002415872,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,9,308.9076867670083,323.63801715784126,1.1534625078582492,40671.59682306509,517.9957582536008,0.011606933506168605,80.22011207705147,1.0216878861017766,2.2893359972719143e-05,,7.999952896,13,4,2026-02-15 00:01:57.002557,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260209_v003.cdf,10,824385818186368896,2026-02-15T00:02:29.002368896,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260209_v003.cdf,10,730.6137202167556,369.27697138578077,1.4399682530373723,39929.985390927606,194279.70824461884,0.01491209498209629,78.75736763496569,383.1946908177886,2.9412416138256984e-05,,7.999953024,13,5,2026-02-15 00:01:57.002557,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260219_v003.cdf,4,825076986061617792,2026-02-23T00:01:56.877617792,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,4,76.38413105134532,81.05812244427011,0.28426267051783727,47513.87977910792,88.56741733777744,0.0013692561726277846,93.71573920928584,0.17468918607056694,2.7007025101139736e-06,,691167.875248896,14,1,2026-02-23 00:01:56.877617,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260219_v003.cdf,5,825076994061570816,2026-02-23T00:02:04.877570816,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,5,157.71769498103458,162.2085564061614,0.5757557867201207,41730.5217841021,221.57584948822057,0.004226639730871077,82.30872146765701,0.4370332337045771,8.336567516511e-06,,7.999953024,14,2,2026-02-23 00:01:56.877617,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260219_v003.cdf,6,825077002061523712,2026-02-23T00:02:12.877523712,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,6,231.42629062692868,243.7906614475558,0.8660449952099285,41462.959566847014,335.71242781745167,0.007689124068850287,81.78098533894874,0.6621546899752498,1.5165925185109047e-05,,7.999952896,14,3,2026-02-23 00:01:56.877617,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260219_v003.cdf,7,825077010061476736,2026-02-23T00:02:20.877476736,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,7,310.2069123234178,323.90827364660055,1.1535408074316844,46248.64520051155,495.81283518361107,0.01139656369012744,91.220207496078,0.9779345861609686,2.2478429369087652e-05,,7.999953024,14,4,2026-02-23 00:01:56.877617,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260219_v003.cdf,8,825077018061409536,2026-02-23T00:02:28.877409536,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260219_v003.cdf,8,740.5238840675374,369.2902208137776,1.4402524971321475,42566.45722272237,193387.34739136155,0.015011882042798656,83.95750931503426,381.43461023937186,2.960923479841944e-05,,7.9999328,14,5,2026-02-23 00:01:56.877617,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260301_v003.cdf,4,825768184649457536,2026-03-03T00:01:55.465457536,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260301_v003.cdf,4,78.25397669155063,81.00349445911274,0.2843665798382453,41093.77063558948,86.01273780906295,0.0014323241771517041,81.0528020425828,0.16965037043207684,2.825096996354446e-06,,691166.588048,15,1,2026-03-03 00:01:55.465457,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260301_v003.cdf,5,825768192649410560,2026-03-03T00:02:03.465410560,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260301_v003.cdf,5,156.44599144877066,162.18373357403726,0.5758120821412591,43469.013134415065,202.80720534604708,0.004239612217008148,85.73769848997054,0.4000142117279035,8.362154274177806e-06,,7.999953024,15,2,2026-03-03 00:01:55.465457,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260301_v003.cdf,6,825768200649363456,2026-03-03T00:02:11.465363456,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260301_v003.cdf,6,230.70234310012165,243.7440618151889,0.866289033438847,40064.573166168324,323.6793669176203,0.007731490533457143,79.02282675772845,0.6384208420465884,1.5249488231670893e-05,,7.999952896,15,3,2026-03-03 00:01:55.465457,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260301_v003.cdf,7,825768208649316608,2026-03-03T00:02:19.465316608,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260301_v003.cdf,7,312.0432866499359,323.7935486845375,1.153801696696498,39042.244732869134,506.2470323817581,0.011630226440957875,77.00639986759198,0.9985148567687537,2.2939302644887326e-05,,7.999953152,15,4,2026-03-03 00:01:55.465457,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260301_v003.cdf,8,825768216649249536,2026-03-03T00:02:27.465249536,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260301_v003.cdf,8,734.864327391042,369.32152756434056,1.4403892679158101,40833.40517308085,193869.47416498486,0.01491432894617121,80.53926069641193,382.38555062127193,2.9416822379035917e-05,,7.999932928,15,5,2026-03-03 00:01:55.465457,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260311_v003.cdf,1,826459384130306304,2026-03-11T00:01:54.946306304,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260311_v003.cdf,1,76.43798838208386,81.12554618288141,0.28437028713695023,37067.42599243963,80.82667796107883,0.0014018811911158274,73.11129387068961,0.15942145554453419,2.7650516590055765e-06,,691167.481056768,16,1,2026-03-11 00:01:54.946306,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260311_v003.cdf,2,826459392130239360,2026-03-11T00:02:02.946239360,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260311_v003.cdf,2,154.14641521580415,162.24991869651006,0.5758468837245946,44283.1091824233,214.2643655050234,0.00419561866000901,87.34341061621953,0.422612160759415,8.275381972404359e-06,,7.999933056,16,2,2026-03-11 00:01:54.946306,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260311_v003.cdf,3,826459400130192384,2026-03-11T00:02:10.946192384,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260311_v003.cdf,3,236.2835830163349,243.82470854744747,0.8659517082984997,42455.3598062845,321.23895959903797,0.007746612858934787,83.73838226091617,0.6336074153827179,1.5279315303618908e-05,,7.999953024,16,3,2026-03-11 00:01:54.946306,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260311_v003.cdf,4,826459408130145280,2026-03-11T00:02:18.946145280,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260311_v003.cdf,4,310.03285372336904,323.87223543303656,1.1536602970286942,43020.65742253058,484.5039720496792,0.011445507429516876,84.85336769729898,0.9556291361926611,2.2574965344214746e-05,,7.999952896,16,4,2026-03-11 00:01:54.946306,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260311_v003.cdf,5,826459416130078464,2026-03-11T00:02:26.946078464,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260311_v003.cdf,5,732.5150233264612,369.3530034895809,1.4402657956043279,44419.11631487117,194101.7572909864,0.014945424327899512,87.61166926010092,382.8437027435629,2.9478154492898446e-05,,7.999933184,16,5,2026-03-11 00:01:54.946306,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260311_v003.cdf,17,827150584101265792,2026-03-19T00:01:54.917265792,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260311_v003.cdf,17,79.16844847435277,81.05276716536014,0.2844560172484092,40800.71800385769,91.18614583585577,0.0014062812156496662,80.47478896224396,0.17985433103719087,2.7737302083819844e-06,,691167.971187328,17,1,2026-03-19 00:01:54.917265,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260311_v003.cdf,18,827150592101218816,2026-03-19T00:02:02.917218816,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260311_v003.cdf,18,151.71247656602281,162.19893710370985,0.5757859183617233,41208.01393457509,204.9706734468916,0.004266228221038644,81.27813399324475,0.4042814071930801,8.414651323547623e-06,,7.999953024,17,2,2026-03-19 00:01:54.917265,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260311_v003.cdf,19,827150600101171840,2026-03-19T00:02:10.917171840,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260311_v003.cdf,19,231.59103128176503,243.75066281037573,0.8661797182001921,41520.48117742514,316.92634993184106,0.007849886356634823,81.89444019216005,0.6251012819168462,1.548301056535468e-05,,7.999953024,17,3,2026-03-19 00:01:54.917265,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260311_v003.cdf,20,827150608101104896,2026-03-19T00:02:18.917104896,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260311_v003.cdf,20,310.88591864495174,323.765417915225,1.1536077520157537,40746.27137983917,498.13218374258844,0.01163246474199474,80.36739917128041,0.9825092381510621,2.2943717439831834e-05,,7.999933056,17,4,2026-03-19 00:01:54.917265,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260311_v003.cdf,21,827150616101057920,2026-03-19T00:02:26.917057920,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260311_v003.cdf,21,734.3772176608145,369.25220003729186,1.4403765727596758,42345.444554280766,194501.66263831095,0.015176070629955851,83.52158689207252,383.63247068700383,2.9933078165593396e-05,,7.999953024,17,5,2026-03-19 00:01:54.917265,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260321_v016.cdf,21,827841782827047424,2026-03-27T00:01:53.643047424,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260321_v016.cdf,21,77.06290888329022,81.08973136969286,0.2844846999445583,42700.66175863307,90.76389298654432,0.0013629815694558502,84.22221254168258,0.1790214851805608,2.6883265669740635e-06,,691166.725989504,18,1,2026-03-27 00:01:53.643047,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260321_v016.cdf,22,827841790827000448,2026-03-27T00:02:01.643000448,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260321_v016.cdf,22,151.2726554928231,162.20696674551237,0.5756370758849402,48257.20557657827,209.88718447720868,0.0041271592028539455,95.18186504256069,0.41397866760790664,8.140353457305613e-06,,7.999953024,18,2,2026-03-27 00:01:53.643047,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260321_v016.cdf,23,827841798826933376,2026-03-27T00:02:09.642933376,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260321_v016.cdf,23,232.26934821455143,243.78747955870176,0.8659256540091838,39538.35930235834,339.8452473332224,0.007876860979980265,77.98492959045038,0.6703062077578351,1.553621495065141e-05,,7.999932928,18,3,2026-03-27 00:01:53.643047,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260321_v016.cdf,24,827841806826886528,2026-03-27T00:02:17.642886528,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260321_v016.cdf,24,308.6979904661239,323.8674522770291,1.1532866120782364,43682.184303934686,522.5486735356405,0.011482354374828311,86.15815444563054,1.0306679951393305,2.264764176494736e-05,,7.999953152,18,4,2026-03-27 00:01:53.643047,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260321_v016.cdf,25,827841814826839552,2026-03-27T00:02:25.642839552,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260321_v016.cdf,25,739.6441668434818,369.3857331164884,1.440309280574077,39299.75158242052,193955.89347234677,0.015056695671414787,77.51430292390634,382.55600290403703,2.9697624598451255e-05,,7.999953024,18,5,2026-03-27 00:01:53.643047,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260331_v016.cdf,263,828532990256735360,2026-04-04T00:02:01.072735360,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260331_v016.cdf,263,154.49166319146752,162.22068057482346,0.5760510969468886,39612.40494268539,196.93117004865837,0.004349548361358945,78.13097621831437,0.3884243985180639,8.578990850806599e-06,,691175.429895808,19,1,2026-04-04 00:02:01.072735,2.0,True,2,l2a_ion_grid_charge,1,4
imap_idex_l1b_sci-10days_20260331_v016.cdf,264,828532998256668288,2026-04-04T00:02:09.072668288,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260331_v016.cdf,264,235.84428238406326,243.69608925217307,0.8663089466951142,40525.6967405828,324.53853112786874,0.008061204475267899,79.93234071120868,0.6401154460115754,1.58998115882996e-05,,7.999932928,19,2,2026-04-04 00:02:01.072735,3.0,True,3,l2a_ion_grid_charge,1,4
imap_idex_l1b_sci-10days_20260331_v016.cdf,265,828533006256621440,2026-04-04T00:02:17.072621440,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260331_v016.cdf,265,310.3945373285387,323.78173609567585,1.1535003711391818,46527.07431940372,495.2414668375482,0.011659634793382813,91.76937735582588,0.9768076268985172,2.2997307284778725e-05,,7.999953152,19,3,2026-04-04 00:02:01.072735,4.0,True,4,l2a_ion_grid_charge,1,4
imap_idex_l1b_sci-10days_20260331_v016.cdf,266,828533014256574464,2026-04-04T00:02:25.072574464,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260331_v016.cdf,266,737.0961855035202,369.3568061032878,1.440003890608598,40409.8230637132,194720.32988284278,0.015251418484042408,79.70379302507534,384.0637670273033,3.0081693262411062e-05,,7.999953024,19,4,2026-04-04 00:02:01.072735,5.0,True,5,l2a_ion_grid_charge,1,4
imap_idex_l1b_sci-10days_20260410_v016.cdf,2,829224181712525184,2026-04-12T00:01:52.528525184,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260410_v016.cdf,2,77.20421005065873,81.13515601905294,0.28444310867778966,37836.69794168913,90.3360359785435,0.0014497596319575335,74.62859554573794,0.17817758575649606,2.859486453565155e-06,,691167.45595072,20,1,2026-04-12 00:01:52.528525,1.0,True,1,l2a_ion_grid_charge,1,4
imap_idex_l1b_sci-10days_20260410_v016.cdf,3,829224189712478208,2026-04-12T00:02:00.528478208,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260410_v016.cdf,3,154.8591573166159,162.25471943880706,0.5758336563724678,48015.384318674405,231.31536791037524,0.00429852052317023,94.70490003683315,0.4562433292117855,8.478344227160218e-06,,7.999953024,20,2,2026-04-12 00:01:52.528525,2.0,True,2,l2a_ion_grid_charge,1,4
imap_idex_l1b_sci-10days_20260410_v016.cdf,4,829224197712431232,2026-04-12T00:02:08.528431232,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260410_v016.cdf,4,232.9628793805241,243.8185026152085,0.8657909652172794,40196.6510056853,352.2891383950735,0.007819788656518696,79.28333531693353,0.6948503715879162,1.5423646265322874e-05,,7.999953024,20,3,2026-04-12 00:01:52.528525,3.0,True,3,l2a_ion_grid_charge,1,4
imap_idex_l1b_sci-10days_20260410_v016.cdf,6,829224213712317184,2026-04-12T00:02:24.528317184,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260410_v016.cdf,6,733.5635087309929,369.46077074334437,1.4405276169917896,42394.57359076667,194739.0253606374,0.01505565823355172,83.61848834470743,384.1006417369574,2.9695578369924496e-05,,15.999885952,20,4,2026-04-12 00:01:52.528525,5.0,True,5,l2a_ion_grid_charge,1,4
imap_idex_l1b_sci-10days_20260420_v016.cdf,1,829915381080787840,2026-04-20T00:01:51.896787840,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260420_v016.cdf,1,75.16803928902664,81.14392133136442,0.28445915099122243,45536.03763536723,87.73768595149646,0.0013625096729032386,89.81466989224306,0.17305263501281354,2.687395804542877e-06,,691167.368470656,21,1,2026-04-20 00:01:51.896787,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260420_v016.cdf,2,829915389080720768,2026-04-20T00:01:59.896720768,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260420_v016.cdf,2,155.20565207840264,162.15533524519606,0.5759136334951082,41800.72344781598,198.1626066133137,0.004212117085419534,82.44718628760549,0.39085326748188104,8.30792324540342e-06,,7.999932928,21,2,2026-04-20 00:01:51.896787,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260420_v016.cdf,3,829915397080673792,2026-04-20T00:02:07.896673792,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260420_v016.cdf,3,229.02450504933586,243.79229526855562,0.8661541499569322,40181.07503284735,327.4133151838694,0.007892353969269286,79.25261347701647,0.6457856315263696,1.5566773114929558e-05,,7.999953024,21,3,2026-04-20 00:01:51.896787,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260420_v016.cdf,4,829915405080626944,2026-04-20T00:02:15.896626944,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260420_v016.cdf,4,313.2794078022962,323.82958362922676,1.153806841820591,47862.60600658137,496.2605905095341,0.011732744389390756,94.40356214315852,0.9788177327604223,2.314150767138216e-05,,7.999953152,21,4,2026-04-20 00:01:51.896787,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260420_v016.cdf,5,829915413080560000,2026-04-20T00:02:23.896560000,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260420_v016.cdf,5,739.7802322923308,369.44522590331627,1.4404558031505095,46742.998872575416,195038.71746597197,0.015356082309164455,92.19526404847223,384.6917504259802,3.0288130787306615e-05,,7.999933056,21,5,2026-04-20 00:01:51.896787,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260420_v016.cdf,20,830606580675586176,2026-04-28T00:01:51.491586176,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260420_v016.cdf,20,76.57006668236863,81.13140371400493,0.2843666323133158,39891.499989810734,87.67416347953271,0.00131696072178136,78.68145954597777,0.17292734414109015,2.5975556642630376e-06,,691167.595026176,22,1,2026-04-28 00:01:51.491586,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260420_v016.cdf,21,830606588675519360,2026-04-28T00:01:59.491519360,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260420_v016.cdf,21,155.83752414574337,162.27937671742603,0.5758594134006055,43257.423199860816,212.67308637598188,0.0043313107318272755,85.32036134094835,0.41947354314789326,8.543019194925593e-06,,7.999933184,22,2,2026-04-28 00:01:51.491586,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260420_v016.cdf,22,830606596675472384,2026-04-28T00:02:07.491472384,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260420_v016.cdf,22,230.95896293379337,243.8433249718001,0.8663726213664491,39390.740200675275,344.93219088520067,0.008055222718453162,77.69376765419186,0.6803396269925063,1.5888013251386907e-05,,7.999953024,22,3,2026-04-28 00:01:51.491586,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260420_v016.cdf,23,830606604675425408,2026-04-28T00:02:15.491425408,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260420_v016.cdf,23,311.512456153705,323.97464907659236,1.1537807697347515,42773.40889911451,512.0634667903303,0.01167182926130669,84.36569802586689,1.0099871139848724,2.3021359489756785e-05,,7.999953024,22,4,2026-04-28 00:01:51.491586,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260420_v016.cdf,24,830606612675358592,2026-04-28T00:02:23.491358592,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260420_v016.cdf,24,738.0290310349519,369.44017634197394,1.4407272982666397,42968.6743152921,194740.37097105116,0.014842963059208927,84.75083691379112,384.10329580088984,2.9276061260767115e-05,,7.999933184,22,5,2026-04-28 00:01:51.491586,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260430_v016.cdf,14,831297779974435328,2026-05-06T00:01:50.790435328,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260430_v016.cdf,14,77.42980199807789,81.08843290684274,0.28415802792952927,39587.40035771089,89.19805370094299,0.00147070949795256,78.08165751027789,0.1759330447750355,2.900807688269349e-06,,691167.299076736,23,1,2026-05-06 00:01:50.790435,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260430_v016.cdf,15,831297787974388352,2026-05-06T00:01:58.790388352,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260430_v016.cdf,15,154.56862283320152,162.21231570115083,0.5759014255075936,44244.37855334539,217.33388059998754,0.004361598004483186,87.26701884289032,0.4286664311636835,8.60275740529228e-06,,7.999953024,23,2,2026-05-06 00:01:50.790435,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260430_v016.cdf,16,831297795974341376,2026-05-06T00:02:06.790341376,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260430_v016.cdf,16,231.2118532746972,243.64903894850323,0.86601710033643,42608.67515377252,339.85810693117156,0.008013297326086608,84.04077939600103,0.6703315718563542,1.5805320169796073e-05,,7.999953024,23,3,2026-05-06 00:01:50.790435,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260430_v016.cdf,17,831297803974274560,2026-05-06T00:02:14.790274560,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260430_v016.cdf,17,311.98970617527084,323.8575135451796,1.1537189815532405,42372.6123271238,499.0342831112604,0.011724619834910816,83.57517224284774,0.9842885268466675,2.312548290909431e-05,,7.999933184,23,4,2026-05-06 00:01:50.790435,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260430_v016.cdf,18,831297811974227712,2026-05-06T00:02:22.790227712,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260430_v016.cdf,18,740.3926992175402,369.5082264878632,1.440452450714749,45081.33124301341,194925.41587423583,0.01494396016912757,88.91781310259056,384.4682758860667,2.94752666057743e-05,,7.999953152,23,5,2026-05-06 00:01:50.790435,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260510_v016.cdf,8,831988979239371648,2026-05-14T00:01:50.055371648,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260510_v016.cdf,8,76.10907998067341,81.07635429214707,0.2842863236664024,42296.30465952205,91.20644159241348,0.0014738236048679784,83.42466402272593,0.17989436211521398,2.906949910982206e-06,,691167.265143936,24,1,2026-05-14 00:01:50.055371,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260510_v016.cdf,9,831988987239304832,2026-05-14T00:01:58.055304832,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260510_v016.cdf,9,156.74301459971684,162.26534369337332,0.5760749197331101,46286.90026120472,214.3852455516805,0.004235057720927227,91.29566126470358,0.4228505829421706,8.353171047193742e-06,,7.999933184,24,2,2026-05-14 00:01:50.055371,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260510_v016.cdf,10,831988995239257984,2026-05-14T00:02:06.055257984,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260510_v016.cdf,10,235.06709270524152,243.75852457017504,0.866046717484745,40159.39021735727,333.1210703607906,0.00780887635035244,79.20984263778554,0.6570435312836107,1.5402122978998895e-05,,7.999953152,24,3,2026-05-14 00:01:50.055371,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260510_v016.cdf,11,831989003239190912,2026-05-14T00:02:14.055190912,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260510_v016.cdf,11,310.5504395341195,323.7711298195052,1.1539203091836236,41292.474580666974,494.66717668791284,0.011552030718787564,81.44472303879088,0.9756749047098873,2.2785070451257522e-05,,7.999932928,24,4,2026-05-14 00:01:50.055371,4.0,True,4,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260510_v016.cdf,12,831989011239144064,2026-05-14T00:02:22.055144064,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260510_v016.cdf,12,732.0326428115732,369.4648210070717,1.4405113667873808,42497.00283707368,195442.03098605553,0.014947846372581002,83.8205184163189,385.4872406036598,2.94829317013432e-05,,7.999953152,24,5,2026-05-14 00:01:50.055371,5.0,True,5,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260520_v016.cdf,5,832680179472751488,2026-05-22T00:01:50.288751488,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260520_v016.cdf,5,78.52487494741945,81.11288639370594,0.2844899864575039,41992.42677831708,90.14625195100072,0.0014231125927664655,82.82529936551693,0.17780325828599747,2.8069281908608787e-06,,691168.233607424,25,1,2026-05-22 00:01:50.288751,1.0,True,1,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260520_v016.cdf,6,832680187472704512,2026-05-22T00:01:58.288704512,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260520_v016.cdf,6,154.876820814221,162.20531925958915,0.575771954823457,44695.728729465205,215.45507048677098,0.004356985998945987,88.1572558766572,0.42496069129540626,8.593660747427982e-06,,7.999953024,25,2,2026-05-22 00:01:50.288751,2.0,True,2,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260520_v016.cdf,7,832680195472657664,2026-05-22T00:02:06.288657664,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260520_v016.cdf,7,232.3706405568555,243.79867068774905,0.8659941458959823,40993.84599126981,325.9581828052545,0.007898356170992155,80.85571201433888,0.642915547939358,1.557861177710484e-05,,7.999953152,25,3,2026-05-22 00:01:50.288751,3.0,True,3,l2a_ion_grid_charge,1,5
imap_idex_l1b_sci-10days_20260520_v016.cdf,8,832680203472590848,2026-05-22T00:02:14.288590848,Pulser,quicklook+event_list,imap_idex_l2a_sci-10days_20260520_v016.cdf,8,306.85798446189074,323.8841669343778,1.1538691471857712,42213.128159519365,509.0854656425721,0.011280841558771897,83.26060780970289,1.0041133444626669,2.225018058929368e-05,,7.999933184,25,4,2026-05-22 00:01:50.288751,4.0,True,4,l2a_ion_grid_charge,1,5
