source_file,record_index,epoch_tt2000,epoch_utc,test_id,test_start_utc,injection_index,injection_level,l2a_inferred_injection_level,pulser_like_l2a_charge,injection_level_source,injection_repeat_index,test_event_count,quicklook_classification,selection_source,l2a_source_file,l2a_record_index,l2a_target_low_impact_charge,l2a_target_high_impact_charge,l2a_ion_grid_impact_charge,l2a_target_low_chi_squared,l2a_target_high_chi_squared,l2a_ion_grid_chi_squared,l2a_target_low_reduced_chi_squared,l2a_target_high_reduced_chi_squared,l2a_ion_grid_reduced_chi_squared,channel,waveform_variable,fit_variable,fit_residual_rms,fit_residual_robust_sigma,fit_residual_median,fit_residual_max_abs,fit_residual_sample_count
imap_idex_l1b_sci-10days_20251027_v003.cdf,17,815539766668744064,2025-11-04T14:48:17.484744064,2,2025-11-04 14:42:17.491349,17,4,4.0,True,l2a_ion_grid_charge,2,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,17,311.5485613222081,324.08442016287756,1.150963846921261,38061.12833382231,463.9749963502596,0.007406614041791887,75.07125904106964,0.9151380598624449,1.4608706196828181e-05,Target H,Target_High,target_high_fit_results,0.9519459883557474,0.24166380000001617,0.009727876680472036,9.623658341149621,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,17,815539766668744064,2025-11-04T14:48:17.484744064,2,2025-11-04 14:42:17.491349,17,4,4.0,True,l2a_ion_grid_charge,2,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,17,311.5485613222081,324.08442016287756,1.150963846921261,38061.12833382231,463.9749963502596,0.007406614041791887,75.07125904106964,0.9151380598624449,1.4608706196828181e-05,Target L,Target_Low,target_low_fit_results,8.621956928505076,9.616699531497979,-0.8983709189797082,27.554017443864723,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,17,815539766668744064,2025-11-04T14:48:17.484744064,2,2025-11-04 14:42:17.491349,17,4,4.0,True,l2a_ion_grid_charge,2,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,17,311.5485613222081,324.08442016287756,1.150963846921261,38061.12833382231,463.9749963502596,0.007406614041791887,75.07125904106964,0.9151380598624449,1.4608706196828181e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.003803425173494909,0.0011060195999998716,-3.71393808085152e-05,0.012995072286746234,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,18,815539772668638592,2025-11-04T14:48:23.484638592,2,2025-11-04 14:42:17.491349,18,4,4.0,True,l2a_ion_grid_charge,3,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,18,311.0013499267552,324.1485369266743,1.150855147954224,37531.30576074145,460.1468930187867,0.007675522797648153,74.02624410402653,0.9075875601948457,1.513909822021332e-05,Target H,Target_High,target_high_fit_results,0.9480107596579892,0.24166380000001617,0.008086499473847653,9.456691649713093,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,18,815539772668638592,2025-11-04T14:48:23.484638592,2,2025-11-04 14:42:17.491349,18,4,4.0,True,l2a_ion_grid_charge,3,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,18,311.0013499267552,324.1485369266743,1.150855147954224,37531.30576074145,460.1468930187867,0.007675522797648153,74.02624410402653,0.9075875601948457,1.513909822021332e-05,Target L,Target_Low,target_low_fit_results,8.561736480641539,6.633058466567113,-2.061933230203067,26.06851742179424,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,18,815539772668638592,2025-11-04T14:48:23.484638592,2,2025-11-04 14:42:17.491349,18,4,4.0,True,l2a_ion_grid_charge,3,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,18,311.0013499267552,324.1485369266743,1.150855147954224,37531.30576074145,460.1468930187867,0.007675522797648153,74.02624410402653,0.9075875601948457,1.513909822021332e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.003871854266905787,0.0011060196000002008,-0.000173839522255248,0.013516722240981327,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,19,815539778668533120,2025-11-04T14:48:29.484533120,2,2025-11-04 14:42:17.491349,19,4,4.0,True,l2a_ion_grid_charge,4,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,19,308.7608420468714,324.06177456929277,1.1509386624462885,39526.82997692673,464.069161417791,0.0074871406182831085,77.96218930360303,0.9153237897786805,1.4767535736258596e-05,Target H,Target_High,target_high_fit_results,0.9520425835508216,0.24166380000001617,0.040296282808185424,9.49585064484188,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,19,815539778668533120,2025-11-04T14:48:29.484533120,2,2025-11-04 14:42:17.491349,19,4,4.0,True,l2a_ion_grid_charge,4,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,19,308.7608420468714,324.06177456929277,1.1509386624462885,39526.82997692673,464.069161417791,0.0074871406182831085,77.96218930360303,0.9153237897786805,1.4767535736258596e-05,Target L,Target_Low,target_low_fit_results,8.786400844412064,9.073519893819478,-0.7350843791318766,24.91852413212473,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,19,815539778668533120,2025-11-04T14:48:29.484533120,2,2025-11-04 14:42:17.491349,19,4,4.0,True,l2a_ion_grid_charge,4,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,19,308.7608420468714,324.06177456929277,1.1509386624462885,39526.82997692673,464.069161417791,0.0074871406182831085,77.96218930360303,0.9153237897786805,1.4767535736258596e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0038240451775684078,0.0011060196000000362,-0.0007579586430541685,0.013083047475591858,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,20,815539784668427776,2025-11-04T14:48:35.484427776,2,2025-11-04 14:42:17.491349,20,4,4.0,True,l2a_ion_grid_charge,5,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,20,310.9303359950791,324.0701444068989,1.150555521625047,38282.548143437445,471.8957421744334,0.007463346192813534,75.50798450382139,0.9307608326911901,1.4720603930598688e-05,Target H,Target_High,target_high_fit_results,0.9600371719024426,0.24166380000001617,0.034056956210690714,9.493837276089835,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,20,815539784668427776,2025-11-04T14:48:35.484427776,2,2025-11-04 14:42:17.491349,20,4,4.0,True,l2a_ion_grid_charge,5,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,20,310.9303359950791,324.0701444068989,1.150555521625047,38282.548143437445,471.8957421744334,0.007463346192813534,75.50798450382139,0.9307608326911901,1.4720603930598688e-05,Target L,Target_Low,target_low_fit_results,8.646999586136873,11.098225768019605,-0.294290992020251,24.506727648280503,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,20,815539784668427776,2025-11-04T14:48:35.484427776,2,2025-11-04 14:42:17.491349,20,4,4.0,True,l2a_ion_grid_charge,5,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,20,310.9303359950791,324.0701444068989,1.150555521625047,38282.548143437445,471.8957421744334,0.007463346192813534,75.50798450382139,0.9307608326911901,1.4720603930598688e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.003817963859551179,0.0011060195999998716,-0.0005924494061253505,0.01323277075486251,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,21,815539880666721024,2025-11-04T14:50:11.482721024,2,2025-11-04 14:42:17.491349,21,5,5.0,True,l2a_ion_grid_charge,1,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,21,735.0802602138756,367.96776970937907,1.4357836401017479,41003.1546123521,182231.24930810783,0.009219460113035151,80.87407221371222,359.43047200810224,1.818433947344211e-05,Target H,Target_High,target_high_fit_results,18.86585298376138,0.5171893482070724,0.12190157744151975,54.58264218124475,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,21,815539880666721024,2025-11-04T14:50:11.482721024,2,2025-11-04 14:42:17.491349,21,5,5.0,True,l2a_ion_grid_charge,1,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,21,735.0802602138756,367.96776970937907,1.4357836401017479,41003.1546123521,182231.24930810783,0.009219460113035151,80.87407221371222,359.43047200810224,1.818433947344211e-05,Target L,Target_Low,target_low_fit_results,8.9489824199319,10.398864644558264,0.5313838287147519,24.054678059481375,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,21,815539880666721024,2025-11-04T14:50:11.482721024,2,2025-11-04 14:42:17.491349,21,5,5.0,True,l2a_ion_grid_charge,1,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,21,735.0802602138756,367.96776970937907,1.4357836401017479,41003.1546123521,182231.24930810783,0.009219460113035151,80.87407221371222,359.43047200810224,1.818433947344211e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.004243437054237023,0.0011060196000002008,-0.00040686120720567764,0.023386778362370575,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,22,815539886666615552,2025-11-04T14:50:17.482615552,2,2025-11-04 14:42:17.491349,22,5,5.0,True,l2a_ion_grid_charge,2,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,22,738.1625547758013,368.7305482173053,1.4371660605890022,42654.47064305193,188830.78115791042,0.010220773322956666,84.13110580483615,372.4473001142217,2.015931621884944e-05,Target H,Target_High,target_high_fit_results,19.204429682993553,0.48332760000003233,0.10747451732100899,54.9652872874633,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,22,815539886666615552,2025-11-04T14:50:17.482615552,2,2025-11-04 14:42:17.491349,22,5,5.0,True,l2a_ion_grid_charge,2,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,22,738.1625547758013,368.7305482173053,1.4371660605890022,42654.47064305193,188830.78115791042,0.010220773322956666,84.13110580483615,372.4473001142217,2.015931621884944e-05,Target L,Target_Low,target_low_fit_results,9.127404503730006,9.350200970321296,-1.6701176145797945,28.34815009524027,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,22,815539886666615552,2025-11-04T14:50:17.482615552,2,2025-11-04 14:42:17.491349,22,5,5.0,True,l2a_ion_grid_charge,2,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,22,738.1625547758013,368.7305482173053,1.4371660605890022,42654.47064305193,188830.78115791042,0.010220773322956666,84.13110580483615,372.4473001142217,2.015931621884944e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.004467935529570647,0.0011060195999998716,-0.00011572415842731054,0.022703997674247578,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,23,815539892666510080,2025-11-04T14:50:23.482510080,2,2025-11-04 14:42:17.491349,23,5,5.0,True,l2a_ion_grid_charge,3,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,23,741.3675481802347,368.8257326500634,1.4368792736441356,44914.68521922748,189486.9008321001,0.01041177116609651,88.58912272036979,373.74142175956626,2.0536037802951695e-05,Target H,Target_High,target_high_fit_results,19.23776502579485,0.48332760000003233,0.10955623269296666,54.8484359101642,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,23,815539892666510080,2025-11-04T14:50:23.482510080,2,2025-11-04 14:42:17.491349,23,5,5.0,True,l2a_ion_grid_charge,3,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,23,741.3675481802347,368.8257326500634,1.4368792736441356,44914.68521922748,189486.9008321001,0.01041177116609651,88.58912272036979,373.74142175956626,2.0536037802951695e-05,Target L,Target_Low,target_low_fit_results,9.366108827512292,8.756322040691908,-2.1459083219633612,30.159475353590096,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,23,815539892666510080,2025-11-04T14:50:23.482510080,2,2025-11-04 14:42:17.491349,23,5,5.0,True,l2a_ion_grid_charge,3,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,23,741.3675481802347,368.8257326500634,1.4368792736441356,44914.68521922748,189486.9008321001,0.01041177116609651,88.58912272036979,373.74142175956626,2.0536037802951695e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.004509488946519577,0.0011060196000002008,-0.0004964140237804227,0.022771630878061333,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,24,815539898666404608,2025-11-04T14:50:29.482404608,2,2025-11-04 14:42:17.491349,24,5,5.0,True,l2a_ion_grid_charge,4,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,24,736.9237085479581,368.88862216474877,1.4368933690525807,41653.73825190941,189775.8136002912,0.01024307593136388,82.15727465859844,374.31126942858225,2.020330558454414e-05,Target H,Target_High,target_high_fit_results,19.252425455980053,0.48332760000003233,0.12751561094341923,55.198087643117105,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,24,815539898666404608,2025-11-04T14:50:29.482404608,2,2025-11-04 14:42:17.491349,24,5,5.0,True,l2a_ion_grid_charge,4,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,24,736.9237085479581,368.88862216474877,1.4368933690525807,41653.73825190941,189775.8136002912,0.01024307593136388,82.15727465859844,374.31126942858225,2.020330558454414e-05,Target L,Target_Low,target_low_fit_results,9.019698305556599,8.82350079370252,-1.6761066568869865,24.92699346317022,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,24,815539898666404608,2025-11-04T14:50:29.482404608,2,2025-11-04 14:42:17.491349,24,5,5.0,True,l2a_ion_grid_charge,4,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,24,736.9237085479581,368.88862216474877,1.4368933690525807,41653.73825190941,189775.8136002912,0.01024307593136388,82.15727465859844,374.31126942858225,2.020330558454414e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.004472807583436278,0.0011060196000002008,-0.0003478456545427111,0.023143367988075925,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,25,815539904666299392,2025-11-04T14:50:35.482299392,2,2025-11-04 14:42:17.491349,25,5,5.0,True,l2a_ion_grid_charge,5,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,25,734.680309657193,368.908477009045,1.4370102488992913,41123.88427427545,189926.8807728803,0.010310599709077807,81.11219777963599,374.60923229364954,2.0336488578062735e-05,Target H,Target_High,target_high_fit_results,19.26008668229538,0.48332760000003233,0.12657918269724178,54.97039376243367,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,25,815539904666299392,2025-11-04T14:50:35.482299392,2,2025-11-04 14:42:17.491349,25,5,5.0,True,l2a_ion_grid_charge,5,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,25,734.680309657193,368.908477009045,1.4370102488992913,41123.88427427545,189926.8807728803,0.010310599709077807,81.11219777963599,374.60923229364954,2.0336488578062735e-05,Target L,Target_Low,target_low_fit_results,8.962147425321357,8.968438798870194,-0.8832585948148335,26.497900457507058,512
imap_idex_l1b_sci-10days_20251027_v003.cdf,25,815539904666299392,2025-11-04T14:50:35.482299392,2,2025-11-04 14:42:17.491349,25,5,5.0,True,l2a_ion_grid_charge,5,25,Science,event_list,imap_idex_l2a_sci-10days_20251027_v003.cdf,25,734.680309657193,368.908477009045,1.4370102488992913,41123.88427427545,189926.8807728803,0.010310599709077807,81.11219777963599,374.60923229364954,2.0336488578062735e-05,Ion Grid,Ion_Grid,ion_grid_fit_results,0.004487526050820496,0.0011060196000002008,-0.000560246642987039,0.02302571268929099,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,1,815732851484596480,2025-11-06T20:26:22.300596480,3,2025-11-06 20:26:22.300596,1,1,1.0,True,l2a_ion_grid_charge,1,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,1,77.4971619392345,80.99131531730859,0.283743203201301,41855.83229941175,56.851845530052344,0.001079529166755504,82.55588224736044,0.11213381761351547,2.1292488496163786e-06,Target H,Target_High,target_high_fit_results,0.3332247901955728,0.24166380000001617,0.0832580855955598,1.211963100501407,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,1,815732851484596480,2025-11-06T20:26:22.300596480,3,2025-11-06 20:26:22.300596,1,1,1.0,True,l2a_ion_grid_charge,1,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,1,77.4971619392345,80.99131531730859,0.283743203201301,41855.83229941175,56.851845530052344,0.001079529166755504,82.55588224736044,0.11213381761351547,2.1292488496163786e-06,Target L,Target_Low,target_low_fit_results,9.04155254697934,7.826551899940628,2.544589748216822,25.668319537726347,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,1,815732851484596480,2025-11-06T20:26:22.300596480,3,2025-11-06 20:26:22.300596,1,1,1.0,True,l2a_ion_grid_charge,1,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,1,77.4971619392345,80.99131531730859,0.283743203201301,41855.83229941175,56.851845530052344,0.001079529166755504,82.55588224736044,0.11213381761351547,2.1292488496163786e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0014520521353654434,0.0010293056290553936,9.178134237863844e-05,0.004935042217062202,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,2,815732857484551040,2025-11-06T20:26:28.300551040,3,2025-11-06 20:26:22.300596,2,1,1.0,True,l2a_ion_grid_charge,2,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,2,73.42038398486329,81.01593238050475,0.2837322230340662,41393.471680895906,67.57352178419309,0.0010970301863053073,81.6439283646862,0.13328110805560767,2.1637676258487322e-06,Target H,Target_High,target_high_fit_results,0.3632898770056112,0.24166380000001617,0.024439086203983607,1.267819008055369,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,2,815732857484551040,2025-11-06T20:26:28.300551040,3,2025-11-06 20:26:22.300596,2,1,1.0,True,l2a_ion_grid_charge,2,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,2,73.42038398486329,81.01593238050475,0.2837322230340662,41393.471680895906,67.57352178419309,0.0010970301863053073,81.6439283646862,0.13328110805560767,2.1637676258487322e-06,Target L,Target_Low,target_low_fit_results,8.991475094596538,8.84520571738282,1.0412775441564008,25.449460205487412,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,2,815732857484551040,2025-11-06T20:26:28.300551040,3,2025-11-06 20:26:22.300596,2,1,1.0,True,l2a_ion_grid_charge,2,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,2,73.42038398486329,81.01593238050475,0.2837322230340662,41393.471680895906,67.57352178419309,0.0010970301863053073,81.6439283646862,0.13328110805560767,2.1637676258487322e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0014637749426150023,0.0011060196000002008,-6.098753348293684e-05,0.00515232247415609,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,3,815732863484485760,2025-11-06T20:26:34.300485760,3,2025-11-06 20:26:22.300596,3,1,1.0,True,l2a_ion_grid_charge,3,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,3,75.66582474853931,80.97268595566413,0.28371523857421455,45971.22085699803,64.84042362449094,0.0009663820182369618,90.67301944181071,0.127890381902349,1.9060789314338496e-06,Target H,Target_High,target_high_fit_results,0.35586718363960435,0.24166380000001617,0.11524146520730483,1.2521772043298256,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,3,815732863484485760,2025-11-06T20:26:34.300485760,3,2025-11-06 20:26:22.300596,3,1,1.0,True,l2a_ion_grid_charge,3,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,3,75.66582474853931,80.97268595566413,0.28371523857421455,45971.22085699803,64.84042362449094,0.0009663820182369618,90.67301944181071,0.127890381902349,1.9060789314338496e-06,Target L,Target_Low,target_low_fit_results,9.475628777887211,10.681193037948251,0.06697283802895981,34.560993074119324,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,3,815732863484485760,2025-11-06T20:26:34.300485760,3,2025-11-06 20:26:22.300596,3,1,1.0,True,l2a_ion_grid_charge,3,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,3,75.66582474853931,80.97268595566413,0.28371523857421455,45971.22085699803,64.84042362449094,0.0009663820182369618,90.67301944181071,0.127890381902349,1.9060789314338496e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0013738503846376672,0.0011060196000002008,-1.0596765401826858e-05,0.004586026211157668,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,4,815732869484420224,2025-11-06T20:26:40.300420224,3,2025-11-06 20:26:22.300596,4,1,1.0,True,l2a_ion_grid_charge,4,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,4,75.17489425911481,81.0820464015074,0.2838225832962853,39206.146184986326,68.8527319583895,0.001040329348812547,77.32967689346415,0.13580420504613314,2.0519316544626173e-06,Target H,Target_High,target_high_fit_results,0.3667124106247694,0.24166380000001617,-0.005641673694015026,1.4114485391788207,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,4,815732869484420224,2025-11-06T20:26:40.300420224,3,2025-11-06 20:26:22.300596,4,1,1.0,True,l2a_ion_grid_charge,4,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,4,75.17489425911481,81.0820464015074,0.2838225832962853,39206.146184986326,68.8527319583895,0.001040329348812547,77.32967689346415,0.13580420504613314,2.0519316544626173e-06,Target L,Target_Low,target_low_fit_results,8.750685931259984,10.478396881511275,0.48794623884350585,24.044471890447312,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,4,815732869484420224,2025-11-06T20:26:40.300420224,3,2025-11-06 20:26:22.300596,4,1,1.0,True,l2a_ion_grid_charge,4,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,4,75.17489425911481,81.0820464015074,0.2838225832962853,39206.146184986326,68.8527319583895,0.001040329348812547,77.32967689346415,0.13580420504613314,2.0519316544626173e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0014254449338362762,0.0007752904037922793,-4.164105892467962e-05,0.00472096255371901,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,5,815732982483278208,2025-11-06T20:28:33.299278208,3,2025-11-06 20:26:22.300596,5,2,2.0,True,l2a_ion_grid_charge,1,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,5,154.79718506277277,161.98789516566916,0.5742910099928886,38614.689310198024,144.07744671652625,0.002990198752297879,76.16309528638664,0.2841764235039966,5.897827913802523e-06,Target H,Target_High,target_high_fit_results,0.5304726789554909,0.2422776998405792,0.12603882201551642,2.029838811477873,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,5,815732982483278208,2025-11-06T20:28:33.299278208,3,2025-11-06 20:26:22.300596,5,2,2.0,True,l2a_ion_grid_charge,1,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,5,154.79718506277277,161.98789516566916,0.5742910099928886,38614.689310198024,144.07744671652625,0.002990198752297879,76.16309528638664,0.2841764235039966,5.897827913802523e-06,Target L,Target_Low,target_low_fit_results,8.6844294607637,7.335891835239497,2.7167915062582324,26.35901123019721,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,5,815732982483278208,2025-11-06T20:28:33.299278208,3,2025-11-06 20:26:22.300596,5,2,2.0,True,l2a_ion_grid_charge,1,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,5,154.79718506277277,161.98789516566916,0.5742910099928886,38614.689310198024,144.07744671652625,0.002990198752297879,76.16309528638664,0.2841764235039966,5.897827913802523e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0024166571825730257,0.0011060196000002008,-0.0002515726839118493,0.008116946222547439,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,6,815732988483212672,2025-11-06T20:28:39.299212672,3,2025-11-06 20:26:22.300596,6,2,2.0,True,l2a_ion_grid_charge,2,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,6,157.80470469991997,162.11354074889584,0.5745630933526403,43517.36023277302,157.40379341994964,0.0030281694671092734,85.83305765832942,0.31046113100581785,5.972720842424602e-06,Target H,Target_High,target_high_fit_results,0.5544630592053352,0.24166380000001617,0.04810465570608358,2.027662828642292,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,6,815732988483212672,2025-11-06T20:28:39.299212672,3,2025-11-06 20:26:22.300596,6,2,2.0,True,l2a_ion_grid_charge,2,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,6,157.80470469991997,162.11354074889584,0.5745630933526403,43517.36023277302,157.40379341994964,0.0030281694671092734,85.83305765832942,0.31046113100581785,5.972720842424602e-06,Target L,Target_Low,target_low_fit_results,9.21926484079044,7.978673801453136,2.3948174699526135,31.75598383198667,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,6,815732988483212672,2025-11-06T20:28:39.299212672,3,2025-11-06 20:26:22.300596,6,2,2.0,True,l2a_ion_grid_charge,2,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,6,157.80470469991997,162.11354074889584,0.5745630933526403,43517.36023277302,157.40379341994964,0.0030281694671092734,85.83305765832942,0.31046113100581785,5.972720842424602e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.002431952608594131,0.0005902845762981403,-0.00028706586269422463,0.008739567730486009,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,7,815732994483147264,2025-11-06T20:28:45.299147264,3,2025-11-06 20:26:22.300596,7,2,2.0,True,l2a_ion_grid_charge,3,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,7,153.9194265133192,162.0744984773517,0.5747965071833951,40944.691874405806,167.60181331791188,0.003090982329367349,80.75876109350257,0.3305755686743824,6.09661208948195e-06,Target H,Target_High,target_high_fit_results,0.5721427196395552,0.24166380000001617,0.07112879356924395,2.0365153993774356,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,7,815732994483147264,2025-11-06T20:28:45.299147264,3,2025-11-06 20:26:22.300596,7,2,2.0,True,l2a_ion_grid_charge,3,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,7,153.9194265133192,162.0744984773517,0.5747965071833951,40944.691874405806,167.60181331791188,0.003090982329367349,80.75876109350257,0.3305755686743824,6.09661208948195e-06,Target L,Target_Low,target_low_fit_results,8.942600366627083,7.981215615581478,2.608691033370633,26.013605966938485,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,7,815732994483147264,2025-11-06T20:28:45.299147264,3,2025-11-06 20:26:22.300596,7,2,2.0,True,l2a_ion_grid_charge,3,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,7,153.9194265133192,162.0744984773517,0.5747965071833951,40944.691874405806,167.60181331791188,0.003090982329367349,80.75876109350257,0.3305755686743824,6.09661208948195e-06,Ion Grid,Ion_Grid,ion_grid_fit_results,0.0024570459625423377,0.0011060196000002008,-3.5436011837530756e-05,0.008596140039550226,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,8,815733000483081984,2025-11-06T20:28:51.299081984,3,2025-11-06 20:26:22.300596,8,2,2.0,True,l2a_ion_grid_charge,4,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,8,155.21111554827075,162.0703059745373,0.5747019620887929,41888.89072078239,156.9154085376782,0.0030577261984708506,82.62108623428479,0.3094978472143554,6.031018142940534e-06,Target H,Target_High,target_high_fit_results,0.5536022103461589,0.24166380000001617,0.1112272372845382,2.0350796701075637,512
imap_idex_l1b_sci-10days_20251106_v003.cdf,8,815733000483081984,2025-11-06T20:28:51.299081984,3,2025-11-06 20:26:22.300596,8,2,2.0,True,l2a_ion_grid_charge,4,20,Science,event_list,imap_idex_l2a_sci-10days_20251106_v003.cdf,8,155.21111554827075,162.0703059745373,0.5747019620887929,41888.89072078239,156.9154085376782,0.0030577261984708506,82.62108623428479,0.3094978472143554,6.031018142940534e-06,Target L,Target_Low,target_low_fit_results,9.045122425320073,7.751459257872022,1.7967376929809689,28.63054051798099,512
