source_file,record_index,epoch_tt2000,epoch_utc,channel,cdf_variable,baseline_method,baseline,robust_sigma,mean,std,sample_count
imap_idex_l1b_sci-10days_20260130_v003.cdf,6,823003433865612800,2026-01-30T00:02:44.681612800,TOF H,TOF_High,mean,0.14774739443155452,0.000958344384222756,0.14774739443155452,0.0008474178156052446,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,6,823003433865612800,2026-01-30T00:02:44.681612800,TOF M,TOF_Mid,mean,5.7918992428867995,0.00933925750396944,5.7918992428867995,0.011495101428760006,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,6,823003433865612800,2026-01-30T00:02:44.681612800,TOF L,TOF_Low,mean,263.8301304188546,1.3044946410061482,263.8301304188546,0.9230618450054145,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,6,823003433865612800,2026-01-30T00:02:44.681612800,Target H,Target_High,mean,333.22070898437505,0.16944785976560342,333.22070898437505,0.123365387469629,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,6,823003433865612800,2026-01-30T00:02:44.681612800,Target L,Target_Low,mean,32607.496875000008,5.490253124989212,32607.496875000008,9.260280920920655,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,6,823003433865612800,2026-01-30T00:02:44.681612800,Ion Grid,Ion_Grid,mean,1.5098865156249999,2.5922334375393063e-05,1.5098865156249999,0.00046592205263420647,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,7,823003445865542272,2026-01-30T00:02:56.681542272,TOF H,TOF_High,mean,0.14772590206374406,0.0009264797997069671,0.14772590206374406,0.0008249254591306338,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,7,823003445865542272,2026-01-30T00:02:56.681542272,TOF M,TOF_Mid,mean,5.792899670289413,0.010822491171083757,5.792899670289413,0.011569806445578637,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,7,823003445865542272,2026-01-30T00:02:56.681542272,TOF L,TOF_Low,mean,263.8528521186958,1.2708074488215657,263.8528521186958,0.9251102917428777,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,7,823003445865542272,2026-01-30T00:02:56.681542272,Target H,Target_High,mean,333.22070898437505,0.16944785976560342,333.22070898437505,0.12081518070189641,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,7,823003445865542272,2026-01-30T00:02:56.681542272,Target L,Target_Low,mean,32606.75625000001,6.5883037499870545,32606.75625000001,9.561427635949146,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,7,823003445865542272,2026-01-30T00:02:56.681542272,Ion Grid,Ion_Grid,mean,1.5096490195312497,0.0003780340429693246,1.5096490195312497,0.00047225572348947757,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,8,823003457865451648,2026-01-30T00:03:08.681451648,TOF H,TOF_High,mean,0.1477431241909879,0.0009520133255586811,0.1477431241909879,0.0008079264873885677,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,8,823003457865451648,2026-01-30T00:03:08.681451648,TOF M,TOF_Mid,mean,5.792968665282696,0.010924783148125216,5.792968665282696,0.0114880450399045,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,8,823003457865451648,2026-01-30T00:03:08.681451648,TOF L,TOF_Low,mean,263.82674099401635,1.3095198022713328,263.82674099401635,0.924995578147887,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,8,823003457865451648,2026-01-30T00:03:08.681451648,Target H,Target_High,mean,333.1493964843751,0.033511972265552185,333.1493964843751,0.12417770559068651,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,8,823003457865451648,2026-01-30T00:03:08.681451648,Target L,Target_Low,mean,32606.139062500006,7.5033459374924485,32606.139062500006,8.982145783223869,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,8,823003457865451648,2026-01-30T00:03:08.681451648,Ion Grid,Ion_Grid,mean,1.5097728671874997,0.00019441750781314354,1.5097728671874997,0.0004936304898260127,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,9,823003469865380992,2026-01-30T00:03:20.681380992,TOF H,TOF_High,mean,0.14776295787031385,0.0009814187385273397,0.14776295787031385,0.0008075857865247561,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,9,823003469865380992,2026-01-30T00:03:20.681380992,TOF M,TOF_Mid,mean,5.793012822078397,0.010990250013432538,5.793012822078397,0.011490854958247561,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,9,823003469865380992,2026-01-30T00:03:20.681380992,TOF L,TOF_Low,mean,263.8310719257541,1.3030987628769584,263.8310719257541,0.9248832314924507,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,9,823003469865380992,2026-01-30T00:03:20.681380992,Target H,Target_High,mean,333.251908203125,0.12319189804688982,333.251908203125,0.11923100514949497,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,9,823003469865380992,2026-01-30T00:03:20.681380992,Target L,Target_Low,mean,32608.700390625007,3.70592085936637,32608.700390625007,9.001579713994909,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,9,823003469865380992,2026-01-30T00:03:20.681380992,Ion Grid,Ion_Grid,mean,1.5097131289062498,0.00028298548359430997,1.5097131289062498,0.00047259724423468163,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,17,823694580489208576,2026-02-07T00:01:51.305208576,TOF H,TOF_High,mean,0.14776045219196482,0.0009777038198070683,0.14776045219196482,0.0008051803627756223,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,17,823694580489208576,2026-02-07T00:01:51.305208576,TOF M,TOF_Mid,mean,5.792956246183905,0.01090637059225749,5.792956246183905,0.01151023454179767,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,17,823694580489208576,2026-02-07T00:01:51.305208576,TOF L,TOF_Low,mean,263.8118024178776,1.3316677352546804,263.8118024178776,0.9190317455938161,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,17,823694580489208576,2026-02-07T00:01:51.305208576,Target H,Target_High,mean,333.21943554687505,0.17133585820310882,333.21943554687505,0.12757554343719532,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,17,823694580489208576,2026-02-07T00:01:51.305208576,Target L,Target_Low,mean,32605.953906250008,7.777858593739213,32605.953906250008,9.092368042276076,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,17,823694580489208576,2026-02-07T00:01:51.305208576,Ion Grid,Ion_Grid,mean,1.5093794687499997,0.0003283495687496018,1.5093794687499997,0.0004718982103149731,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,23,823694632488882560,2026-02-07T00:02:43.304882560,TOF H,TOF_High,mean,0.1477653576749298,0.0009849766888509375,0.1477653576749298,0.0008360549237677219,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,23,823694632488882560,2026-02-07T00:02:43.304882560,TOF M,TOF_Mid,mean,5.792913469288068,0.010842949566490732,5.792913469288068,0.011496167149118441,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,23,823694632488882560,2026-02-07T00:02:43.304882560,TOF L,TOF_Low,mean,263.76441323726954,1.4019269344241545,263.76441323726954,0.9223732090347315,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,23,823694632488882560,2026-02-07T00:02:43.304882560,Target H,Target_High,mean,333.2038359375001,0.04719996093763484,333.2038359375001,0.12192457500334829,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,23,823694632488882560,2026-02-07T00:02:43.304882560,Target L,Target_Low,mean,32606.324218750007,7.228833281240291,32606.324218750007,8.866688415194321,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,23,823694632488882560,2026-02-07T00:02:43.304882560,Ion Grid,Ion_Grid,mean,1.5097655820312497,0.00020521848046944758,1.5097655820312497,0.0004440074133555137,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,24,823694644488812032,2026-02-07T00:02:55.304812032,TOF H,TOF_High,mean,0.1477193731835389,0.0009168000819147904,0.1477193731835389,0.0008182147437567087,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,24,823694644488812032,2026-02-07T00:02:55.304812032,TOF M,TOF_Mid,mean,5.7940394675784574,0.012512354631821557,5.7940394675784574,0.01136688692919854,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,24,823694644488812032,2026-02-07T00:02:55.304812032,TOF L,TOF_Low,mean,263.8228494321651,1.3152894318719504,263.8228494321651,0.9236421571446015,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,24,823694644488812032,2026-02-07T00:02:55.304812032,Target H,Target_High,mean,333.18155078125005,0.014159988281290451,333.18155078125005,0.11754145445338031,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,24,823694644488812032,2026-02-07T00:02:55.304812032,Target L,Target_Low,mean,32606.69453125001,6.679807968735976,32606.69453125001,8.842597615676416,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,24,823694644488812032,2026-02-07T00:02:55.304812032,Ion Grid,Ion_Grid,mean,1.5095484843749998,0.0005789321343746705,1.5095484843749998,0.0004659220526342397,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,25,823694656488721408,2026-02-07T00:03:07.304721408,TOF H,TOF_High,mean,0.14774845316888507,0.0009599140681890383,0.14774845316888507,0.000809560933487994,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,25,823694656488721408,2026-02-07T00:03:07.304721408,TOF M,TOF_Mid,mean,5.7934723287336665,0.011671514580534446,5.7934723287336665,0.011539982208075008,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,25,823694656488721408,2026-02-07T00:03:07.304721408,TOF L,TOF_Low,mean,263.8003788008304,1.3486043898888165,263.8003788008304,0.9226382976955928,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,25,823694656488721408,2026-02-07T00:03:07.304721408,Target H,Target_High,mean,333.24904296875,0.12743989453127696,333.24904296875,0.11872201195413147,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,25,823694656488721408,2026-02-07T00:03:07.304721408,Target L,Target_Low,mean,32606.848828125007,6.451047421866369,32606.848828125007,9.055162902411057,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,25,823694656488721408,2026-02-07T00:03:07.304721408,Ion Grid,Ion_Grid,mean,1.5097655820312497,0.00020521848046944758,1.5097655820312497,0.0004655186341486823,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,26,823694668488650880,2026-02-07T00:03:19.304650880,TOF H,TOF_High,mean,0.14774922957626085,0.0009610651697643695,0.14774922957626085,0.000818378199144117,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,26,823694668488650880,2026-02-07T00:03:19.304650880,TOF M,TOF_Mid,mean,5.792953486384174,0.010902278913176357,5.792953486384174,0.011427711032022118,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,26,823694668488650880,2026-02-07T00:03:19.304650880,TOF L,TOF_Low,mean,263.76140041519113,1.4063937444375956,263.76140041519113,0.921517805086814,8189
imap_idex_l1b_sci-10days_20260130_v003.cdf,26,823694668488650880,2026-02-07T00:03:19.304650880,Target H,Target_High,mean,333.238537109375,0.14301588164069645,333.238537109375,0.11917318751671838,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,26,823694668488650880,2026-02-07T00:03:19.304650880,Target L,Target_Low,mean,32605.42929687501,8.555644453113134,32605.42929687501,8.514895100241022,512
imap_idex_l1b_sci-10days_20260130_v003.cdf,26,823694668488650880,2026-02-07T00:03:19.304650880,Ion Grid,Ion_Grid,mean,1.50952080078125,0.0005681311617190248,1.50952080078125,0.0004844338586813823,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,5,824385780185722496,2026-02-15T00:01:51.001722496,TOF H,TOF_High,mean,0.147649637684699,0.000900475368665274,0.147649637684699,0.0007688287579533649,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,5,824385780185722496,2026-02-15T00:01:51.001722496,TOF M,TOF_Mid,mean,5.792623690316279,0.010413323262915289,5.792623690316279,0.011264917839284629,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,5,824385780185722496,2026-02-15T00:01:51.001722496,TOF L,TOF_Low,mean,263.78023055318107,1.3784761818537148,263.78023055318107,0.8999858712283986,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,5,824385780185722496,2026-02-15T00:01:51.001722496,Target H,Target_High,mean,333.16499609375,0.010383991406279665,333.16499609375,0.12499001516518372,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,5,824385780185722496,2026-02-15T00:01:51.001722496,Target L,Target_Low,mean,32605.27500000001,8.784404999988134,32605.27500000001,8.88749999999959,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,5,824385780185722496,2026-02-15T00:01:51.001722496,Ion Grid,Ion_Grid,mean,1.50963444921875,0.0003996359882816035,1.50963444921875,0.00046875437639562966,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,11,824385832185396608,2026-02-15T00:02:43.001396608,TOF H,TOF_High,mean,0.14763262730492124,0.0009256949577237644,0.14763262730492124,0.0007957749935370075,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,11,824385832185396608,2026-02-15T00:02:43.001396608,TOF M,TOF_Mid,mean,5.791189974355842,0.00846568402002801,5.791189974355842,0.011211351746040947,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,11,824385832185396608,2026-02-15T00:02:43.001396608,TOF L,TOF_Low,mean,263.7866328000978,1.368984210575005,263.7866328000978,0.9021295669841676,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,11,824385832185396608,2026-02-15T00:02:43.001396608,Target H,Target_High,mean,333.19396679687503,0.2090958269531324,333.19396679687503,0.12595087115391013,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,11,824385832185396608,2026-02-15T00:02:43.001396608,Target L,Target_Low,mean,32606.169921875007,7.457593828115291,32606.169921875007,9.133905842047465,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,11,824385832185396608,2026-02-15T00:02:43.001396608,Ion Grid,Ion_Grid,mean,1.50965484765625,0.00036939326484408387,1.50965484765625,0.0004637824536260743,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,12,824385844185305984,2026-02-15T00:02:55.001305984,TOF H,TOF_High,mean,0.14766527170594704,0.0008772963687629217,0.14766527170594704,0.0007777385624470419,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,12,824385844185305984,2026-02-15T00:02:55.001305984,TOF M,TOF_Mid,mean,5.791446635730858,0.008668222134570362,5.791446635730858,0.011400130575647979,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,12,824385844185305984,2026-02-15T00:02:55.001305984,TOF L,TOF_Low,mean,263.7833689095128,1.3738232547563312,263.7833689095128,0.90410935729345,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,12,824385844185305984,2026-02-15T00:02:55.001305984,Target H,Target_High,mean,333.249998046875,0.12602389570314793,333.249998046875,0.11610256946687617,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,12,824385844185305984,2026-02-15T00:02:55.001305984,Target L,Target_Low,mean,32605.058984375006,9.104669765617448,32605.058984375006,9.616199169552248,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,12,824385844185305984,2026-02-15T00:02:55.001305984,Ion Grid,Ion_Grid,mean,1.5096300781249998,0.00040611657187545176,1.5096300781249998,0.0004988752444464684,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,13,824385856185235328,2026-02-15T00:03:07.001235328,TOF H,TOF_High,mean,0.147635909390646,0.000920828937428244,0.147635909390646,0.0007705346904687429,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,13,824385856185235328,2026-02-15T00:03:07.001235328,TOF M,TOF_Mid,mean,5.792873452191964,0.010783620219806422,5.792873452191964,0.011365510040328266,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,13,824385856185235328,2026-02-15T00:03:07.001235328,TOF L,TOF_Low,mean,263.7799794846746,1.3788484160214314,263.7799794846746,0.9036264802428003,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,13,824385856185235328,2026-02-15T00:03:07.001235328,Target H,Target_High,mean,333.16022070312505,0.017463985546840616,333.16022070312505,0.11667382469199031,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,13,824385856185235328,2026-02-15T00:03:07.001235328,Target L,Target_Low,mean,32605.12070312501,9.013165546863133,32605.12070312501,9.029043907336352,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,13,824385856185235328,2026-02-15T00:03:07.001235328,Ion Grid,Ion_Grid,mean,1.5093911249999996,0.0003456311249994249,1.5093911249999996,0.00045920299500878557,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,14,824385868185164928,2026-02-15T00:03:19.001164928,TOF H,TOF_High,mean,0.1476574370497008,0.0008889120301135915,0.1476574370497008,0.0007793818999071859,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,14,824385868185164928,2026-02-15T00:03:19.001164928,TOF M,TOF_Mid,mean,5.791486652826962,0.00872755148125467,5.791486652826962,0.0113266409024415,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,14,824385868185164928,2026-02-15T00:03:19.001164928,TOF L,TOF_Low,mean,263.7825529368665,1.3750330158016626,263.7825529368665,0.9068903464120751,8189
imap_idex_l1b_sci-10days_20260209_v003.cdf,14,824385868185164928,2026-02-15T00:03:19.001164928,Target H,Target_High,mean,333.1538535156251,0.026903977734283307,333.1538535156251,0.12323386695306107,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,14,824385868185164928,2026-02-15T00:03:19.001164928,Target L,Target_Low,mean,32605.151562500007,8.96741343749137,32605.151562500007,9.445187137298314,512
imap_idex_l1b_sci-10days_20260209_v003.cdf,14,824385868185164928,2026-02-15T00:03:19.001164928,Ion Grid,Ion_Grid,mean,1.5095513984374997,0.0005227670765630745,1.5095513984374997,0.00047504581752458677,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,3,825076980060782848,2026-02-23T00:01:50.876782848,TOF H,TOF_High,mean,0.14774753559653192,0.0009585536754182522,0.14774753559653192,0.0007884764252998227,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,3,825076980060782848,2026-02-23T00:01:50.876782848,TOF M,TOF_Mid,mean,5.793177030162412,0.01123370491879279,5.793177030162412,0.011507901098270488,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,3,825076980060782848,2026-02-23T00:01:50.876782848,TOF L,TOF_Low,mean,263.8911400659421,1.2140417382341755,263.8911400659421,0.9182677547178365,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,3,825076980060782848,2026-02-23T00:01:50.876782848,Target H,Target_High,mean,333.13698046875004,0.05191995703122977,333.13698046875004,0.11623736326384869,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,3,825076980060782848,2026-02-23T00:01:50.876782848,Target L,Target_Low,mean,32605.42929687501,8.555644453113134,32605.42929687501,9.28200549817265,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,3,825076980060782848,2026-02-23T00:01:50.876782848,Ion Grid,Ion_Grid,mean,1.5099593671874998,8.208739218698894e-05,1.5099593671874998,0.0004534622085117402,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,9,825077032060437376,2026-02-23T00:02:42.876437376,TOF H,TOF_High,mean,0.14774125375503724,0.000949240217218245,0.14774125375503724,0.0008183009449611097,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,9,825077032060437376,2026-02-23T00:02:42.876437376,TOF M,TOF_Mid,mean,5.792865172792769,0.010771345182560394,5.792865172792769,0.011631115640982773,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,9,825077032060437376,2026-02-23T00:02:42.876437376,TOF L,TOF_Low,mean,263.9053254365612,1.1930105077543147,263.9053254365612,0.9187568601077513,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,9,825077032060437376,2026-02-23T00:02:42.876437376,Target H,Target_High,mean,333.16117578125005,0.01604798671871157,333.16117578125005,0.12637062754930004,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,9,825077032060437376,2026-02-23T00:02:42.876437376,Target L,Target_Low,mean,32605.491015625008,8.464140234364212,32605.491015625008,9.000733332956731,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,9,825077032060437376,2026-02-23T00:02:42.876437376,Ion Grid,Ion_Grid,mean,1.5095455703124998,0.0005746117453122147,1.5095455703124998,0.00048432209684640126,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,10,825077044060366592,2026-02-23T00:02:54.876366592,TOF H,TOF_High,mean,0.14775240578825255,0.0009657742216632575,0.14775240578825255,0.0008078623742017896,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,10,825077044060366592,2026-02-23T00:02:54.876366592,TOF M,TOF_Mid,mean,5.793454390035413,0.011644918666504458,5.793454390035413,0.011485190997344324,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,10,825077044060366592,2026-02-23T00:02:54.876366592,TOF L,TOF_Low,mean,263.9173767248748,1.17514326770055,263.9173767248748,0.9165534801306674,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,10,825077044060366592,2026-02-23T00:02:54.876366592,Target H,Target_High,mean,333.14398437500006,0.04153596562495011,333.14398437500006,0.11899658505966056,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,10,825077044060366592,2026-02-23T00:02:54.876366592,Target L,Target_Low,mean,32605.151562500007,8.96741343749137,32605.151562500007,9.289030698010762,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,10,825077044060366592,2026-02-23T00:02:54.876366592,Ion Grid,Ion_Grid,mean,1.5096708749999999,0.0003456311250004125,1.5096708749999999,0.0004639128925510042,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,11,825077056060296192,2026-02-23T00:03:06.876296192,TOF H,TOF_High,mean,0.147758264134815,0.0009744598062767353,0.147758264134815,0.0007852263912336702,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,11,825077056060296192,2026-02-23T00:03:06.876296192,TOF M,TOF_Mid,mean,5.793510965929905,0.01172879808767819,5.793510965929905,0.011518945700771945,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,11,825077056060296192,2026-02-23T00:03:06.876296192,TOF L,TOF_Low,mean,263.88731127121747,1.2197183092929482,263.88731127121747,0.9172515750966536,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,11,825077056060296192,2026-02-23T00:03:06.876296192,Target H,Target_High,mean,333.18409765625006,0.017935985156301237,333.18409765625006,0.12036342361576609,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,11,825077056060296192,2026-02-23T00:03:06.876296192,Target L,Target_Low,mean,32606.262500000008,7.320337499989212,32606.262500000008,8.832468511123762,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,11,825077056060296192,2026-02-23T00:03:06.876296192,Ion Grid,Ion_Grid,mean,1.5097888945312499,0.00017065536796914297,1.5097888945312499,0.0004695146145237343,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,12,825077068060205568,2026-02-23T00:03:18.876205568,TOF H,TOF_High,mean,0.14775949932836732,0.0009762911042374185,0.14775949932836732,0.0007815657346556196,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,12,825077068060205568,2026-02-23T00:03:18.876205568,TOF M,TOF_Mid,mean,5.792785138600561,0.010652686489191775,5.792785138600561,0.011455625342181192,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,12,825077068060205568,2026-02-23T00:03:18.876205568,TOF L,TOF_Low,mean,263.89327414824766,1.210877747807995,263.89327414824766,0.9213926987205179,8189
imap_idex_l1b_sci-10days_20260219_v003.cdf,12,825077068060205568,2026-02-23T00:03:18.876205568,Target H,Target_High,mean,333.239173828125,0.14207188242194377,333.239173828125,0.11968576638184082,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,12,825077068060205568,2026-02-23T00:03:18.876205568,Target L,Target_Low,mean,32606.262500000008,7.320337499989212,32606.262500000008,9.263571125650847,512
imap_idex_l1b_sci-10days_20260219_v003.cdf,12,825077068060205568,2026-02-23T00:03:18.876205568,Ion Grid,Ion_Grid,mean,1.5096869023437498,0.0003218689851567411,1.5096869023437498,0.0004996045215600957,512
imap_idex_l1b_sci-10days_20260301_v003.cdf,3,825768178648622848,2026-03-03T00:01:49.464622848,TOF H,TOF_High,mean,0.14776444010257664,0.0009836162960801512,0.14776444010257664,0.0007912513009818369,8189
imap_idex_l1b_sci-10days_20260301_v003.cdf,3,825768178648622848,2026-03-03T00:01:49.464622848,TOF M,TOF_Mid,mean,5.792260776651605,0.009875267463670106,5.792260776651605,0.011463527415078282,8189
imap_idex_l1b_sci-10days_20260301_v003.cdf,3,825768178648622848,2026-03-03T00:01:49.464622848,TOF L,TOF_Low,mean,263.85875222859937,1.2620599458785415,263.85875222859937,0.921098586321653,8189
imap_idex_l1b_sci-10days_20260301_v003.cdf,3,825768178648622848,2026-03-03T00:01:49.464622848,Target H,Target_High,mean,333.15512695312503,0.02501597929686219,333.15512695312503,0.13076434514434987,512
imap_idex_l1b_sci-10days_20260301_v003.cdf,3,825768178648622848,2026-03-03T00:01:49.464622848,Target L,Target_Low,mean,32605.491015625008,8.464140234364212,32605.491015625008,8.946398397176289,512
imap_idex_l1b_sci-10days_20260301_v003.cdf,3,825768178648622848,2026-03-03T00:01:49.464622848,Ion Grid,Ion_Grid,mean,1.50967524609375,0.00033915054140656425,1.50967524609375,0.0004672483634940884,512
imap_idex_l1b_sci-10days_20260301_v003.cdf,9,825768230648277248,2026-03-03T00:02:41.464277248,TOF H,TOF_High,mean,0.14777019257540602,0.0009921449122969968,0.14777019257540602,0.00083516899392857,8189
imap_idex_l1b_sci-10days_20260301_v003.cdf,9,825768230648277248,2026-03-03T00:02:41.464277248,TOF M,TOF_Mid,mean,5.793247405055562,0.011338042735376131,5.793247405055562,0.01155946952138189,8189
imap_idex_l1b_sci-10days_20260301_v003.cdf,9,825768230648277248,2026-03-03T00:02:41.464277248,TOF L,TOF_Low,mean,263.88630699719135,1.2212072459640673,263.88630699719135,0.9172647782226299,8189
imap_idex_l1b_sci-10days_20260301_v003.cdf,9,825768230648277248,2026-03-03T00:02:41.464277248,Target H,Target_High,mean,333.13889062500004,0.04908795937497168,333.13889062500004,0.11899658505966124,512
imap_idex_l1b_sci-10days_20260301_v003.cdf,9,825768230648277248,2026-03-03T00:02:41.464277248,Target L,Target_Low,mean,32607.311718750007,5.76476578124137,32607.311718750007,8.85981201385736,512
imap_idex_l1b_sci-10days_20260301_v003.cdf,9,825768230648277248,2026-03-03T00:02:41.464277248,Ion Grid,Ion_Grid,mean,1.5096096796874998,0.0005530098000001004,1.5096096796874998,0.00045956345511250754,512
imap_idex_l1b_sci-10days_20260301_v003.cdf,10,825768242648206720,2026-03-03T00:02:53.464206720,TOF H,TOF_High,mean,0.1477608403956527,0.000978279370594734,0.1477608403956527,0.0008054133039057226,8189
imap_idex_l1b_sci-10days_20260301_v003.cdf,10,825768242648206720,2026-03-03T00:02:53.464206720,TOF M,TOF_Mid,mean,5.7920758700696044,0.009601124965196101,5.7920758700696044,0.011425227574197724,8189
imap_idex_l1b_sci-10days_20260301_v003.cdf,10,825768242648206720,2026-03-03T00:02:53.464206720,TOF L,TOF_Low,mean,263.88078349004763,1.229396397655348,263.88078349004763,0.9217035371105582,8189
imap_idex_l1b_sci-10days_20260301_v003.cdf,10,825768242648206720,2026-03-03T00:02:53.464206720,Target H,Target_High,mean,333.16149414062505,0.015575987109335221,333.16149414062505,0.1207279028566696,512
imap_idex_l1b_sci-10days_20260301_v003.cdf,10,825768242648206720,2026-03-03T00:02:53.464206720,Target L,Target_Low,mean,32606.108203125004,7.549098046869606,32606.108203125004,8.882730518187127,512
imap_idex_l1b_sci-10days_20260301_v003.cdf,10,825768242648206720,2026-03-03T00:02:53.464206720,Ion Grid,Ion_Grid,mean,1.5098675742187497,5.400486328184941e-05,1.5098675742187497,0.00044450439215810175,512
